Admin2,Province_State,Lat,Long_,Deaths,Combined_Key
Howard,Missouri,39.14358,-92.69756691,0,"Howard, Missouri, US"
Howard,Texas,32.30621,-101.4356444,0,"Howard, Texas, US"
Howell,Missouri,36.77384,-91.88683935,0,"Howell, Missouri, US"
Hudson,New Jersey,40.73766,-74.07515667,163,"Hudson, New Jersey, US"
Huerfano,Colorado,37.68473,-104.9612585,0,"Huerfano, Colorado, US"
Hughes,South Dakota,44.39092,-99.99661148,0,"Hughes, South Dakota, US"
Humboldt,California,40.69923,-123.876044,0,"Humboldt, California, US"
Humboldt,Nevada,41.40692,-118.1109427,0,"Humboldt, Nevada, US"
Humphreys,Mississippi,33.12826,-90.52252707,1,"Humphreys, Mississippi, US"
Humphreys,Tennessee,36.03959,-87.77992872,0,"Humphreys, Tennessee, US"
Hunt,Texas,33.12352,-96.08551032,0,"Hunt, Texas, US"
Hunterdon,New Jersey,40.56335,-74.91284156,7,"Hunterdon, New Jersey, US"
Huntingdon,Pennsylvania,40.42163,-77.97673273,0,"Huntingdon, Pennsylvania, US"
Huntington,Indiana,40.82907,-85.48822092,1,"Huntington, Indiana, US"
Huron,Michigan,43.83354,-83.04078453,0,"Huron, Michigan, US"
Huron,Ohio,41.14651,-82.59867951,1,"Huron, Ohio, US"
Hutchinson,South Dakota,43.33449,-97.75536441,0,"Hutchinson, South Dakota, US"
Hutchinson,Texas,35.84007,-101.3546643,0,"Hutchinson, Texas, US"
Iberia,Louisiana,29.86804,-91.75871777,5,"Iberia, Louisiana, US"
Iberville,Louisiana,30.25734,-91.3499598,10,"Iberville, Louisiana, US"
Idaho,Idaho,45.84722,-115.4634436,0,"Idaho, Idaho, US"
Imperial,California,33.03931,-115.3669042,3,"Imperial, California, US"
Independence,Arkansas,35.74243,-91.57001641,0,"Independence, Arkansas, US"
Indian River,Florida,27.69309,-80.60556721,1,"Indian River, Florida, US"
Indiana,Pennsylvania,40.65241,-79.08963285,0,"Indiana, Pennsylvania, US"
Ingham,Michigan,42.59717,-84.37472069,3,"Ingham, Michigan, US"
Inyo,California,36.51112,-117.4111978,0,"Inyo, California, US"
Ionia,Michigan,42.94502,-85.07413319,2,"Ionia, Michigan, US"
Iosco,Michigan,44.35487,-83.63484895,1,"Iosco, Michigan, US"
Iowa,Iowa,41.6863,-92.0643373,0,"Iowa, Iowa, US"
Iowa,Wisconsin,43.0005,-90.13469017,0,"Iowa, Wisconsin, US"
Iredell,North Carolina,35.80951,-80.8743128,1,"Iredell, North Carolina, US"
Iron,Utah,37.85904,-113.2897381,0,"Iron, Utah, US"
Iron,Wisconsin,46.26302,-90.24295041,1,"Iron, Wisconsin, US"
Iroquois,Illinois,40.74718,-87.82466784,0,"Iroquois, Illinois, US"
Irwin,Georgia,31.60213,-83.27501387,0,"Irwin, Georgia, US"
Isabella,Michigan,43.64061,-84.84664923,2,"Isabella, Michigan, US"
Isanti,Minnesota,45.56181,-93.29487636,0,"Isanti, Minnesota, US"
Island,Washington,48.14713,-122.5216407,7,"Island, Washington, US"
Isle of Wight,Virginia,36.90579,-76.70842863,0,"Isle of Wight, Virginia, US"
Itasca,Minnesota,47.51009,-93.63092229,0,"Itasca, Minnesota, US"
Itawamba,Mississippi,34.27993,-88.3606733,0,"Itawamba, Mississippi, US"
Izard,Arkansas,36.09604,-91.90847954,0,"Izard, Arkansas, US"
Jack,Texas,33.23377,-98.17283469,0,"Jack, Texas, US"
Jackson,Alabama,34.78144,-85.99750489,2,"Jackson, Alabama, US"
Jackson,Florida,30.79546,-85.21500423,0,"Jackson, Florida, US"
Jackson,Georgia,34.13795,-83.56814788,1,"Jackson, Georgia, US"
Jackson,Illinois,37.78595,-89.38232563,1,"Jackson, Illinois, US"
Jackson,Indiana,38.90916,-86.03851889,0,"Jackson, Indiana, US"
Jackson,Iowa,42.17179,-90.57354837,0,"Jackson, Iowa, US"
Jackson,Kansas,39.41673,-95.79356799,0,"Jackson, Kansas, US"
Jackson,Kentucky,37.41866,-83.99825483,0,"Jackson, Kentucky, US"
Jackson,Louisiana,32.30252,-92.55692092,0,"Jackson, Louisiana, US"
Jackson,Michigan,42.24807,-84.42258681,4,"Jackson, Michigan, US"
Jackson,Minnesota,43.67423,-95.15398258,0,"Jackson, Minnesota, US"
Jackson,Mississippi,30.54021,-88.64184064,5,"Jackson, Mississippi, US"
Jackson,Missouri,39.01002,-94.34724536,5,"Jackson, Missouri, US"
Jackson,North Carolina,35.28814,-83.14093385,0,"Jackson, North Carolina, US"
Jackson,Ohio,39.01914,-82.6181856,0,"Jackson, Ohio, US"
Jackson,Oklahoma,34.58782,-99.41138784,0,"Jackson, Oklahoma, US"
Jackson,Oregon,42.43201,-122.7289309,0,"Jackson, Oregon, US"
Jackson,Tennessee,36.3638,-85.67239905,0,"Jackson, Tennessee, US"
Jackson,Texas,28.95472,-96.57749563,0,"Jackson, Texas, US"
Jackson,West Virginia,38.84264,-81.68148753,1,"Jackson, West Virginia, US"
Jackson,Wisconsin,44.31865,-90.80566792,0,"Jackson, Wisconsin, US"
James City,Virginia,37.31157,-76.76950618,2,"James City, Virginia, US"
Jasper,Georgia,33.31536,-83.68844964,0,"Jasper, Georgia, US"
Jasper,Illinois,39.01054,-88.15437049,0,"Jasper, Illinois, US"
Jasper,Indiana,41.02079,-87.11553319,1,"Jasper, Indiana, US"
Jasper,Iowa,41.68576,-93.05567785,0,"Jasper, Iowa, US"
Jasper,Mississippi,32.01922,-89.11786866,0,"Jasper, Mississippi, US"
Jasper,Missouri,37.20352,-94.34050458,0,"Jasper,Missouri,US"
Jasper,South Carolina,32.43172,-81.02487495,0,"Jasper, South Carolina, US"
Jasper,Texas,30.74686,-94.02667579,1,"Jasper, Texas, US"
Jay,Indiana,40.43781,-85.00576229,0,"Jay, Indiana, US"
Jeff Davis,Georgia,31.80406,-82.6372487,0,"Jeff Davis, Georgia, US"
Jefferson,Alabama,33.55555,-86.895063,14,"Jefferson, Alabama, US"
Jefferson,Arkansas,34.26767,-91.92619839,1,"Jefferson, Arkansas, US"
Jefferson,Colorado,39.58636,-105.2517692,23,"Jefferson, Colorado, US"
Jefferson,Florida,30.43669,-83.89442308,0,"Jefferson, Florida, US"
Jefferson,Georgia,33.05867,-82.41609057,1,"Jefferson, Georgia, US"
Jefferson,Idaho,43.82078,-112.3131749,0,"Jefferson, Idaho, US"
Jefferson,Illinois,38.2998,-88.9240025,0,"Jefferson, Illinois, US"
Jefferson,Indiana,38.78576,-85.43633383,0,"Jefferson, Indiana, US"
Jefferson,Iowa,41.03192,-91.94849466,0,"Jefferson, Iowa, US"
Jefferson,Kansas,39.23479,-95.38289232,0,"Jefferson, Kansas, US"
Jefferson,Kentucky,38.18665,-85.65931031,26,"Jefferson, Kentucky, US"
Jefferson,Louisiana,29.74075,-90.11115756,165,"Jefferson, Louisiana, US"
Jefferson,Mississippi,31.73398,-91.03764977,0,"Jefferson, Mississippi, US"
Jefferson,Missouri,38.25927,-90.53870896,2,"Jefferson, Missouri, US"
Jefferson,Montana,46.14907,-112.094396,0,"Jefferson, Montana, US"
Jefferson,New York,44.04201,-75.94653457,0,"Jefferson, New York, US"
Jefferson,Ohio,40.38614,-80.76259514,0,"Jefferson, Ohio, US"
Jefferson,Oklahoma,34.1113,-97.83182974,0,"Jefferson, Oklahoma, US"
Jefferson,Pennsylvania,41.12913,-78.9986361,0,"Jefferson, Pennsylvania, US"
Jefferson,Tennessee,36.04819,-83.45148924,0,"Jefferson, Tennessee, US"
Jefferson,Texas,29.88328,-94.16434171,5,"Jefferson, Texas, US"
Jefferson,Washington,47.75003,-123.5609704,0,"Jefferson, Washington, US"
Jefferson,West Virginia,39.30776,-77.86014147,0,"Jefferson, West Virginia, US"
Jefferson,Wisconsin,43.02054,-88.77529134,0,"Jefferson, Wisconsin, US"
Jefferson Davis,Louisiana,30.26897,-92.81210004,2,"Jefferson Davis, Louisiana, US"
Jefferson Davis,Mississippi,31.56885,-89.8267099,0,"Jefferson Davis, Mississippi, US"
Jenkins,Georgia,32.79249,-81.96040187,1,"Jenkins, Georgia, US"
Jennings,Indiana,38.99589,-85.62710784,0,"Jennings, Indiana, US"
Jerauld,South Dakota,44.06638,-98.62965972,0,"Jerauld, South Dakota, US"
Jerome,Idaho,42.68891,-114.2655033,2,"Jerome, Idaho, US"
Jersey,Illinois,39.08869,-90.35393073,0,"Jersey, Illinois, US"
Jessamine,Kentucky,37.8712,-84.58252003,0,"Jessamine, Kentucky, US"
Jewell,Kansas,39.78471,-98.21820662,0,"Jewell, Kansas, US"
Jim Wells,Texas,27.73104,-98.0904705,0,"Jim Wells, Texas, US"
Jo Daviess,Illinois,42.36542,-90.21094405,0,"Jo Daviess, Illinois, US"
Johnson,Arkansas,35.56759,-93.46036368,0,"Johnson, Arkansas, US"
Johnson,Georgia,32.70211,-82.66166794,1,"Johnson, Georgia, US"
Johnson,Indiana,39.48994,-86.10149107,16,"Johnson, Indiana, US"
Johnson,Iowa,41.67169,-91.58754744,1,"Johnson, Iowa, US"
Johnson,Kansas,38.88548,-94.82250877,11,"Johnson, Kansas, US"
Johnson,Kentucky,37.85106,-82.8264322,0,"Johnson, Kentucky, US"
Johnson,Missouri,38.7472,-93.80691168,0,"Johnson, Missouri, US"
Johnson,Nebraska,40.39258,-96.26522753,0,"Johnson, Nebraska, US"
Johnson,Tennessee,36.45524,-81.84886538,0,"Johnson, Tennessee, US"
Johnson,Texas,32.37878,-97.36615819,1,"Johnson, Texas, US"
Johnson,Wyoming,44.04057,-106.5845174,0,"Johnson, Wyoming, US"
Johnston,North Carolina,35.51745,-78.36622717,5,"Johnston, North Carolina, US"
Jones,Georgia,33.02512,-83.56019163,0,"Jones, Georgia, US"
Jones,Iowa,42.12119,-91.13139641,0,"Jones, Iowa, US"
Jones,Mississippi,31.62258,-89.168969,0,"Jones, Mississippi, US"
Jones,North Carolina,35.02255,-77.35870791,0,"Jones, North Carolina, US"
Jones,Texas,32.73997,-99.87861576,0,"Jones, Texas, US"
Josephine,Oregon,42.36655,-123.5561938,0,"Josephine, Oregon, US"
Juneau,Alaska,58.45032,-134.200436,0,"Juneau, Alaska, US"
Juneau,Wisconsin,43.92457,-90.11120239,0,"Juneau, Wisconsin, US"
Juniata,Pennsylvania,40.53359,-77.3997513,0,"Juniata, Pennsylvania, US"
Kalamazoo,Michigan,42.24542,-85.53038622,7,"Kalamazoo, Michigan, US"
Kalkaska,Michigan,44.68513,-85.09085699,2,"Kalkaska, Michigan, US"
Kanawha,West Virginia,38.3386,-81.52857054,0,"Kanawha, West Virginia, US"
Kandiyohi,Minnesota,45.15261,-95.00586446,0,"Kandiyohi, Minnesota, US"
Kane,Illinois,41.93843,-88.42861412,22,"Kane, Illinois, US"
Kane,Utah,37.28507,-111.8861752,0,"Kane, Utah, US"
Kankakee,Illinois,41.13747,-87.86205334,7,"Kankakee, Illinois, US"
Kansas City,Missouri,39.0997,-94.5786,8,"Kansas City,Missouri,US"
Karnes,Texas,28.90705,-97.85960149,0,"Karnes, Texas, US"
Kauai,Hawaii,22.03935,-159.5966786,0,"Kauai, Hawaii, US"
Kaufman,Texas,32.59914,-96.28734728,0,"Kaufman, Texas, US"
Kay,Oklahoma,36.818,-97.14421435,3,"Kay, Oklahoma, US"
Kearney,Nebraska,40.50663,-98.94877182,0,"Kearney, Nebraska, US"
Kemper,Mississippi,32.75463,-88.64105766,0,"Kemper, Mississippi, US"
Kenai Peninsula,Alaska,60.2443,-151.5388884,0,"Kenai Peninsula, Alaska, US"
Kendall,Illinois,41.59081,-88.42869583,2,"Kendall, Illinois, US"
Kendall,Texas,29.94414,-98.7113588,0,"Kendall, Texas, US"
Kennebec,Maine,44.4076,-69.76738544,1,"Kennebec, Maine, US"
Kenosha,Wisconsin,42.57639,-88.04051686,1,"Kenosha, Wisconsin, US"
Kent,Delaware,39.08647,-75.56884914,4,"Kent, Delaware, US"
Kent,Maryland,39.24976,-76.04741541,0,"Kent, Maryland, US"
Kent,Michigan,43.03198,-85.54934642,13,"Kent, Michigan, US"
Kent,Rhode Island,41.67106,-71.57641596,0,"Kent, Rhode Island, US"
Kenton,Kentucky,38.9395,-84.53241199,8,"Kenton, Kentucky, US"
Keokuk,Iowa,41.3365,-92.1785067,0,"Keokuk, Iowa, US"
Kern,California,35.34329,-118.7277796,3,"Kern, California, US"
Kerr,Texas,30.0604,-99.34930144,0,"Kerr, Texas, US"
Kershaw,South Carolina,34.33988,-80.58763164,3,"Kershaw, South Carolina, US"
Ketchikan Gateway,Alaska,55.57445,-130.975561,0,"Ketchikan Gateway, Alaska, US"
Kewaunee,Wisconsin,44.51727,-87.61468386,0,"Kewaunee, Wisconsin, US"
Kimball,Nebraska,41.19774,-103.7148131,0,"Kimball, Nebraska, US"
King,Washington,47.49138,-121.8346131,277,"King, Washington, US"
King George,Virginia,38.26819,-77.15852768,0,"King George, Virginia, US"
King William,Virginia,37.70965,-77.09384941,0,"King William, Virginia, US"
King and Queen,Virginia,37.71045,-76.88689628,0,"King and Queen, Virginia, US"
Kingfisher,Oklahoma,35.9453,-97.94193268,0,"Kingfisher, Oklahoma, US"
Kings,California,36.07409,-119.8159973,0,"Kings, California, US"
Kingsbury,South Dakota,44.36956,-97.4913945,0,"Kingsbury, South Dakota, US"
Kiowa,Oklahoma,34.91672,-98.97720696,0,"Kiowa, Oklahoma, US"
Kit Carson,Colorado,39.30498,-102.6022199,0,"Kit Carson, Colorado, US"
Kitsap,Washington,47.63479,-122.6436061,1,"Kitsap, Washington, US"
Kittitas,Washington,47.12521,-120.679439,1,"Kittitas, Washington, US"
Klamath,Oregon,42.68763,-121.6496461,0,"Klamath, Oregon, US"
Kleberg,Texas,27.42436,-97.69894948,0,"Kleberg, Texas, US"
Klickitat,Washington,45.87326,-120.7913598,1,"Klickitat, Washington, US"
Knox,Illinois,40.93149,-90.2133034,0,"Knox, Illinois, US"
Knox,Indiana,38.68862,-87.4194665,0,"Knox, Indiana, US"
Knox,Maine,44.11486,-69.10529169,0,"Knox, Maine, US"
Knox,Nebraska,42.63758,-97.89178836,0,"Knox, Nebraska, US"
Knox,Ohio,40.3983,-82.42027563,1,"Knox, Ohio, US"
Knox,Tennessee,35.99509,-83.94635435,3,"Knox, Tennessee, US"
Knox,Texas,33.6052,-99.7422906,0,"Knox, Texas, US"
Koochiching,Minnesota,48.2454,-93.78352843,0,"Koochiching, Minnesota, US"
Kootenai,Idaho,47.67282,-116.7020872,0,"Kootenai, Idaho, US"
Kosciusko,Indiana,41.24522,-85.86312322,1,"Kosciusko, Indiana, US"
Kossuth,Iowa,43.20405,-94.20691791,0,"Kossuth, Iowa, US"
La Crosse,Wisconsin,43.90632,-91.11451093,0,"La Crosse, Wisconsin, US"
La Paz,Arizona,33.72854,-113.9810029,0,"La Paz, Arizona, US"
La Plata,Colorado,37.28632,-107.8429014,0,"La Plata, Colorado, US"
LaGrange,Indiana,41.64232,-85.42674232,1,"LaGrange, Indiana, US"
LaPorte,Indiana,41.54366,-86.74072188,3,"LaPorte,Indiana,US"
LaSalle,Illinois,41.34426,-88.88633881,1,"LaSalle,Illinois,US"
LaSalle,Louisiana,31.67885,-92.15907765,0,"LaSalle,Louisiana,US"
Labette,Kansas,37.19113,-95.29849679,0,"Labette, Kansas, US"
Lac qui Parle,Minnesota,44.99739,-96.17488219,0,"Lac qui Parle,Minnesota,US"
Lackawanna,Pennsylvania,41.43565,-75.60379201,18,"Lackawanna, Pennsylvania, US"
Lafayette,Arkansas,33.24117,-93.60677071,0,"Lafayette, Arkansas, US"
Lafayette,Florida,29.98484,-83.18166636,0,"Lafayette, Florida, US"
Lafayette,Louisiana,30.20491,-92.06959876,12,"Lafayette, Louisiana, US"
Lafayette,Mississippi,34.35688,-89.48490961,1,"Lafayette, Mississippi, US"
Lafayette,Missouri,39.06987,-93.78076396,1,"Lafayette, Missouri, US"
Lafayette,Wisconsin,42.66005,-90.1317729,0,"Lafayette, Wisconsin, US"
Lafourche,Louisiana,29.5247,-90.40976986,13,"Lafourche, Louisiana, US"
Lake,California,39.10124,-122.7536244,0,"Lake, California, US"
Lake,Colorado,39.20279,-106.3555697,0,"Lake, Colorado, US"
Lake,Florida,28.76202,-81.7125123,2,"Lake, Florida, US"
Lake,Illinois,42.32249,-88.00367925,31,"Lake, Illinois, US"
Lake,Indiana,41.41874,-87.38277575,23,"Lake, Indiana, US"
Lake,Montana,47.64515,-114.0898013,0,"Lake, Montana, US"
Lake,Ohio,41.69711,-81.23676539,5,"Lake, Ohio, US"
Lake,South Dakota,44.02193,-97.12926365,0,"Lake, South Dakota, US"
Lake,Tennessee,36.3418,-89.48921915,0,"Lake, Tennessee, US"
Lamar,Alabama,33.77995,-88.09668032,0,"Lamar, Alabama, US"
Lamar,Georgia,33.07842,-84.14263877,0,"Lamar, Georgia, US"
Lamar,Mississippi,31.20573,-89.5077704,1,"Lamar, Mississippi, US"
Lamar,Texas,33.66982,-95.57404777,0,"Lamar, Texas, US"
Lamb,Texas,34.0686,-102.3516289,0,"Lamb, Texas, US"
Lamoille,Vermont,44.60353,-72.64356694,1,"Lamoille, Vermont, US"
Lampasas,Texas,31.19531,-98.24206613,0,"Lampasas, Texas, US"
Lancaster,Nebraska,40.78416,-96.68777155,1,"Lancaster, Nebraska, US"
Lancaster,Pennsylvania,40.03905,-76.24770128,21,"Lancaster, Pennsylvania, US"
Lancaster,South Carolina,34.68271,-80.70513032,0,"Lancaster, South Carolina, US"
Lancaster,Virginia,37.7189,-76.46400482,0,"Lancaster, Virginia, US"
Lane,Oregon,43.93727,-122.847753,1,"Lane, Oregon, US"
Lanier,Georgia,31.03829,-83.06472457,0,"Lanier, Georgia, US"
Lapeer,Michigan,43.09053,-83.22153148,6,"Lapeer, Michigan, US"
Laramie,Wyoming,41.30703,-104.6887497,0,"Laramie, Wyoming, US"
Larimer,Colorado,40.66672,-105.4625784,8,"Larimer, Colorado, US"
Larue,Kentucky,37.54567,-85.70138352,0,"Larue, Kentucky, US"
Las Animas,Colorado,37.31534,-104.0376458,0,"Las Animas, Colorado, US"
Latah,Idaho,46.81588,-116.7113698,0,"Latah, Idaho, US"
Latimer,Oklahoma,34.87845,-95.25215049,1,"Latimer, Oklahoma, US"
Lauderdale,Alabama,34.90172,-87.65624729,3,"Lauderdale, Alabama, US"
Lauderdale,Mississippi,32.4042,-88.66229662,6,"Lauderdale, Mississippi, US"
Lauderdale,Tennessee,35.75893,-89.6301591,0,"Lauderdale, Tennessee, US"
Laurel,Kentucky,37.10976,-84.11321779,0,"Laurel, Kentucky, US"
Laurens,Georgia,32.46325,-82.92221316,1,"Laurens, Georgia, US"
Laurens,South Carolina,34.48244,-82.00490796,1,"Laurens, South Carolina, US"
Lavaca,Texas,29.38508,-96.93186692,0,"Lavaca, Texas, US"
Lawrence,Alabama,34.52041,-87.31069453,0,"Lawrence, Alabama, US"
Lawrence,Arkansas,36.04188,-91.10867198,1,"Lawrence, Arkansas, US"
Lawrence,Illinois,38.71988,-87.72884035,0,"Lawrence, Illinois, US"
Lawrence,Indiana,38.84113,-86.48361629,7,"Lawrence, Indiana, US"
Lawrence,Kentucky,38.07136,-82.72882223,0,"Lawrence, Kentucky, US"
Lawrence,Mississippi,31.55147,-90.10841127,0,"Lawrence, Mississippi, US"
Lawrence,Ohio,38.59743,-82.53466552,0,"Lawrence, Ohio, US"
Lawrence,Pennsylvania,40.99206,-80.33393706,3,"Lawrence, Pennsylvania, US"
Lawrence,South Dakota,44.35919,-103.7929428,0,"Lawrence, South Dakota, US"
Lawrence,Tennessee,35.21675,-87.39787695,0,"Lawrence, Tennessee, US"
Le Flore,Oklahoma,34.89852,-94.70392124,0,"Le Flore, Oklahoma, US"
Le Sueur,Minnesota,44.37137,-93.72844721,0,"Le Sueur, Minnesota, US"
Lea,New Mexico,32.79215,-103.4123733,0,"Lea, New Mexico, US"
Leake,Mississippi,32.75368,-89.52402044,0,"Leake, Mississippi, US"
Leavenworth,Kansas,39.20183,-95.03620809,1,"Leavenworth, Kansas, US"
Lebanon,Pennsylvania,40.3668,-76.45651841,1,"Lebanon, Pennsylvania, US"
Lee,Alabama,32.60155,-85.35132246,6,"Lee, Alabama, US"
Lee,Arkansas,34.78499,-90.78383866,0,"Lee, Arkansas, US"
Lee,Florida,26.5841,-81.88399313,14,"Lee, Florida, US"
Lee,Georgia,31.77933,-84.14324253,15,"Lee, Georgia, US"
Lee,Illinois,41.74584,-89.29977132,0,"Lee, Illinois, US"
Lee,Iowa,40.64181,-91.48183025,0,"Lee, Iowa, US"
Lee,Mississippi,34.29188,-88.68149954,2,"Lee, Mississippi, US"
Lee,North Carolina,35.47623,-79.17569362,0,"Lee, North Carolina, US"
Lee,South Carolina,34.16393,-80.25690731,3,"Lee, South Carolina, US"
Lee,Texas,30.31121,-96.97045773,0,"Lee, Texas, US"
Lee,Virginia,36.70587,-83.12606515,0,"Lee, Virginia, US"
Leelanau,Michigan,44.9443,-85.80150326,0,"Leelanau, Michigan, US"
Leflore,Mississippi,33.55545,-90.29900733,4,"Leflore, Mississippi, US"
Lehigh,Pennsylvania,40.61548,-75.59435245,16,"Lehigh, Pennsylvania, US"
Lenawee,Michigan,41.89475,-84.06603727,0,"Lenawee, Michigan, US"
Lenoir,North Carolina,35.24033,-77.64245615,0,"Lenoir, North Carolina, US"
Leon,Florida,30.45956,-84.27491114,0,"Leon, Florida, US"
Leon,Texas,31.29873,-95.9936328,0,"Leon, Texas, US"
Leslie,Kentucky,37.09247,-83.37999606,0,"Leslie, Kentucky, US"
Letcher,Kentucky,37.12307,-82.85346474,0,"Letcher, Kentucky, US"
Levy,Florida,29.3183,-82.74007147,0,"Levy, Florida, US"
Lewis,Idaho,46.23315,-116.434146,0,"Lewis, Idaho, US"
Lewis,Kentucky,38.53184,-83.37735618,0,"Lewis, Kentucky, US"
Lewis,New York,43.78442,-75.44903992,0,"Lewis, New York, US"
Lewis,Tennessee,35.52853,-87.49022694,0,"Lewis, Tennessee, US"
Lewis,Washington,46.57756,-122.3925769,2,"Lewis, Washington, US"
Lewis,West Virginia,38.99472,-80.49988181,0,"Lewis, West Virginia, US"
Lewis and Clark,Montana,47.1261,-112.394698,0,"Lewis and Clark, Montana, US"
Lexington,South Carolina,33.89666,-81.27146426,6,"Lexington, South Carolina, US"
Lexington,Virginia,37.78259,-79.44262866,0,"Lexington, Virginia, US"
Liberty,Georgia,31.82589,-81.49251135,0,"Liberty, Georgia, US"
Liberty,Montana,48.56084,-111.024307,0,"Liberty, Montana, US"
Liberty,Texas,30.15153,-94.81205615,0,"Liberty, Texas, US"
Licking,Ohio,40.09136,-82.48185785,3,"Licking, Ohio, US"
Limestone,Alabama,34.81186,-86.98310072,0,"Limestone, Alabama, US"
Limestone,Texas,31.54548,-96.58095444,1,"Limestone, Texas, US"
Lincoln,Arkansas,33.95317,-91.74002806,0,"Lincoln, Arkansas, US"
Lincoln,Colorado,38.9875,-103.5136649,0,"Lincoln, Colorado, US"
Lincoln,Georgia,33.79201,-82.45024131,0,"Lincoln, Georgia, US"
Lincoln,Idaho,43.00123,-114.1358773,0,"Lincoln, Idaho, US"
Lincoln,Louisiana,32.60032,-92.6659741,0,"Lincoln, Louisiana, US"
Lincoln,Maine,44.05997,-69.54227124,0,"Lincoln, Maine, US"
Lincoln,Minnesota,44.41312,-96.26688165,0,"Lincoln, Minnesota, US"
Lincoln,Mississippi,31.53289,-90.45391915,3,"Lincoln, Mississippi, US"
Lincoln,Missouri,39.05346,-90.95588181,1,"Lincoln, Missouri, US"
Lincoln,Montana,48.54266,-115.4046155,1,"Lincoln, Montana, US"
Lincoln,Nebraska,41.04658,-100.7475374,1,"Lincoln, Nebraska, US"
Lincoln,Nevada,37.64268,-114.8790388,0,"Lincoln, Nevada, US"
Lincoln,New Mexico,33.74526,-105.4586166,0,"Lincoln, New Mexico, US"
Lincoln,North Carolina,35.48508,-81.21740317,0,"Lincoln, North Carolina, US"
Lincoln,Oklahoma,35.70271,-96.8812462,0,"Lincoln, Oklahoma, US"
Lincoln,Oregon,44.64253,-123.869912,0,"Lincoln, Oregon, US"
Lincoln,South Dakota,43.27841,-96.7203905,0,"Lincoln, South Dakota, US"
Lincoln,Tennessee,35.13739,-86.58910106,0,"Lincoln, Tennessee, US"
Lincoln,Washington,47.57705,-118.4194388,0,"Lincoln, Washington, US"
Lincoln,Wyoming,42.26376,-110.6563997,0,"Lincoln, Wyoming, US"
Linn,Iowa,42.07923,-91.59809485,10,"Linn, Iowa, US"
Linn,Kansas,38.21268,-94.84254089,0,"Linn, Kansas, US"
Linn,Missouri,39.87002,-93.10704106,0,"Linn, Missouri, US"
Linn,Oregon,44.48899,-122.5373154,4,"Linn, Oregon, US"
Litchfield,Connecticut,41.79375,-73.2451475,16,"Litchfield, Connecticut, US"
Live Oak,Texas,28.35101,-98.1246786,0,"Live Oak, Texas, US"
Livingston,Illinois,40.89188,-88.55784752,0,"Livingston, Illinois, US"
Livingston,Louisiana,30.44144,-90.73061664,1,"Livingston, Louisiana, US"
Livingston,Michigan,42.60302,-83.91297209,3,"Livingston, Michigan, US"
Livingston,Missouri,39.7811,-93.54645978,0,"Livingston, Missouri, US"
Livingston,New York,42.72596,-77.77966158,2,"Livingston, New York, US"
Llano,Texas,30.70645,-98.68475262,0,"Llano, Texas, US"
Logan,Arkansas,35.21413,-93.71951016,0,"Logan, Arkansas, US"
Logan,Colorado,40.72496,-103.110817,0,"Logan, Colorado, US"
Logan,Illinois,40.12582,-89.36638784,0,"Logan, Illinois, US"
Logan,Kentucky,36.85949,-86.877635,0,"Logan, Kentucky, US"
Logan,Nebraska,41.5665,-100.4817851,0,"Logan, Nebraska, US"
Logan,Ohio,40.38997,-83.76784341,0,"Logan, Ohio, US"
Logan,Oklahoma,35.919,-97.44352845,0,"Logan, Oklahoma, US"
Logan,West Virginia,37.82999,-81.93528571,0,"Logan, West Virginia, US"
Long,Georgia,31.75219,-81.74952375,0,"Long, Georgia, US"
Lonoke,Arkansas,34.75392,-91.88742357,0,"Lonoke, Arkansas, US"
Lorain,Ohio,41.29554,-82.15083537,5,"Lorain, Ohio, US"
Los Alamos,New Mexico,35.86631,-106.3134985,0,"Los Alamos, New Mexico, US"
Los Angeles,California,34.30828,-118.2282411,242,"Los Angeles, California, US"
Loudon,Tennessee,35.7394,-84.31145275,0,"Loudon, Tennessee, US"
Loudoun,Virginia,39.0899,-77.63481877,5,"Loudoun, Virginia, US"
Louisa,Iowa,41.21842,-91.26102611,0,"Louisa, Iowa, US"
Louisa,Virginia,37.9785,-77.96274807,0,"Louisa, Virginia, US"
Love,Oklahoma,33.95273,-97.23906784,0,"Love, Oklahoma, US"
Lowndes,Alabama,32.15973,-86.65158371,0,"Lowndes, Alabama, US"
Lowndes,Georgia,30.83569,-83.27056716,1,"Lowndes, Georgia, US"
Lowndes,Mississippi,33.47387,-88.4419153,0,"Lowndes, Mississippi, US"
Lubbock,Texas,33.61009,-101.8204789,9,"Lubbock, Texas, US"
Lucas,Ohio,41.62101,-83.65468618,16,"Lucas, Ohio, US"
Luce,Michigan,46.47227,-85.54471223,0,"Luce, Michigan, US"
Lumpkin,Georgia,34.57287,-84.00425681,0,"Lumpkin, Georgia, US"
Lunenburg,Virginia,36.94619,-78.24133319,0,"Lunenburg, Virginia, US"
Luzerne,Pennsylvania,41.17823,-75.98447579,15,"Luzerne, Pennsylvania, US"
Lycoming,Pennsylvania,41.34311,-77.06629984,0,"Lycoming, Pennsylvania, US"
Lyman,South Dakota,43.89523,-99.85201878,0,"Lyman, South Dakota, US"
Lynchburg,Virginia,37.40021,-79.19888138,0,"Lynchburg, Virginia, US"
Lynn,Texas,33.17658,-101.8162849,0,"Lynn, Texas, US"
