FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
17177,Stephenson,Illinois,US,4/10/2020 22:54,42.35129,-89.662598,8,0,0,0,"Stephenson, Illinois, US"
18151,Steuben,Indiana,US,4/10/2020 22:54,41.64424,-85.00101094,12,1,0,0,"Steuben, Indiana, US"
36101,Steuben,New York,US,4/10/2020 22:54,42.26891,-77.3829924,117,6,0,0,"Steuben, New York, US"
20189,Stevens,Kansas,US,4/10/2020 22:54,37.19230,-101.3118967,1,0,0,0,"Stevens, Kansas, US"
53065,Stevens,Washington,US,4/10/2020 22:54,48.40035,-117.8542701,6,0,0,0,"Stevens, Washington, US"
13259,Stewart,Georgia,US,4/10/2020 22:54,32.07997,-84.83208037,6,0,0,0,"Stewart, Georgia, US"
47161,Stewart,Tennessee,US,4/10/2020 22:54,36.50235,-87.83920548,3,0,0,0,"Stewart, Tennessee, US"
30095,Stillwater,Montana,US,4/10/2020 22:54,45.67071,-109.3950061,1,0,0,0,"Stillwater, Montana, US"
29207,Stoddard,Missouri,US,4/10/2020 22:54,36.85572,-89.9444155,9,0,0,0,"Stoddard, Missouri, US"
37169,Stokes,North Carolina,US,4/10/2020 22:54,36.40180,-80.23893369,8,0,0,0,"Stokes, North Carolina, US"
5137,Stone,Arkansas,US,4/10/2020 22:54,35.86252,-92.15684085,7,0,0,0,"Stone, Arkansas, US"
28131,Stone,Mississippi,US,4/10/2020 22:54,30.79188,-89.11547539,5,0,0,0,"Stone, Mississippi, US"
29209,Stone,Missouri,US,4/10/2020 22:54,36.75000,-93.45256475,4,0,0,0,"Stone, Missouri, US"
19169,Story,Iowa,US,4/10/2020 22:54,42.03621,-93.46499005,7,0,0,0,"Story, Iowa, US"
33017,Strafford,New Hampshire,US,4/10/2020 22:54,43.29183,-71.02336013,48,0,0,0,"Strafford, New Hampshire, US"
38093,Stutsman,North Dakota,US,4/10/2020 22:54,46.97963,-98.95637318,1,0,0,0,"Stutsman, North Dakota, US"
56035,Sublette,Wyoming,US,4/10/2020 22:54,42.76558,-109.9130922,1,0,0,0,"Sublette, Wyoming, US"
25025,Suffolk,Massachusetts,US,4/10/2020 22:54,42.32795,-71.07850442,4534,48,0,0,"Suffolk, Massachusetts, US"
36103,Suffolk,New York,US,4/10/2020 22:54,40.88320,-72.8012172,20320,414,0,0,"Suffolk, New York, US"
51800,Suffolk,Virginia,US,4/10/2020 22:54,36.70155,-76.63603554,35,0,0,0,"Suffolk, Virginia, US"
18153,Sullivan,Indiana,US,4/10/2020 22:54,39.08952,-87.41414469,4,0,0,0,"Sullivan, Indiana, US"
33019,Sullivan,New Hampshire,US,4/10/2020 22:54,43.36094,-72.22203125,6,0,0,0,"Sullivan, New Hampshire, US"
36105,Sullivan,New York,US,4/10/2020 22:54,41.71579,-74.76394559,318,7,0,0,"Sullivan, New York, US"
42113,Sullivan,Pennsylvania,US,4/10/2020 22:54,41.44635,-76.51246591,1,0,0,0,"Sullivan, Pennsylvania, US"
47163,Sullivan,Tennessee,US,4/10/2020 22:54,36.51241,-82.30412917,35,1,0,0,"Sullivan, Tennessee, US"
8117,Summit,Colorado,US,4/10/2020 22:54,39.63803,-106.1150762,57,0,0,0,"Summit, Colorado, US"
39153,Summit,Ohio,US,4/10/2020 22:54,41.12465,-81.53123079,235,12,0,0,"Summit, Ohio, US"
49043,Summit,Utah,US,4/10/2020 22:54,40.86688,-110.9535882,296,0,0,0,"Summit, Utah, US"
20191,Sumner,Kansas,US,4/10/2020 22:54,37.23683,-97.47721621,2,0,0,0,"Sumner, Kansas, US"
47165,Sumner,Tennessee,US,4/10/2020 22:54,36.46824,-86.45917204,413,21,0,0,"Sumner, Tennessee, US"
1119,Sumter,Alabama,US,4/10/2020 22:54,32.59117,-88.19916205,18,0,0,0,"Sumter, Alabama, US"
12119,Sumter,Florida,US,4/10/2020 22:54,28.70182,-82.0794267,106,7,0,0,"Sumter, Florida, US"
13261,Sumter,Georgia,US,4/10/2020 22:54,32.03651,-84.19821492,211,9,0,0,"Sumter, Georgia, US"
45085,Sumter,South Carolina,US,4/10/2020 22:54,33.91827,-80.37942316,142,3,0,0,"Sumter, South Carolina, US"
28133,Sunflower,Mississippi,US,4/10/2020 22:54,33.60193,-90.58882684,34,1,0,0,"Sunflower, Mississippi, US"
37171,Surry,North Carolina,US,4/10/2020 22:54,36.41689,-80.69102283,10,0,0,0,"Surry, North Carolina, US"
51181,Surry,Virginia,US,4/10/2020 22:54,37.11782,-76.88450012,3,0,0,0,"Surry, Virginia, US"
42115,Susquehanna,Pennsylvania,US,4/10/2020 22:54,41.82148,-75.80071959,22,2,0,0,"Susquehanna, Pennsylvania, US"
10005,Sussex,Delaware,US,4/10/2020 22:54,38.66144,-75.39031349,336,3,0,0,"Sussex, Delaware, US"
34037,Sussex,New Jersey,US,4/10/2020 22:54,41.13892,-74.69118243,413,26,0,0,"Sussex, New Jersey, US"
51183,Sussex,Virginia,US,4/10/2020 22:54,36.92433,-77.25791182,8,0,0,0,"Sussex, Virginia, US"
6101,Sutter,California,US,4/10/2020 22:54,39.03418,-121.6945899,37,2,0,0,"Sutter, California, US"
12121,Suwannee,Florida,US,4/10/2020 22:54,30.19746,-82.9909967,58,0,0,0,"Suwannee, Florida, US"
37173,Swain,North Carolina,US,4/10/2020 22:54,35.48666,-83.48748932,1,0,0,0,"Swain, North Carolina, US"
56037,Sweetwater,Wyoming,US,4/10/2020 22:54,41.65944,-108.8827882,6,0,0,0,"Sweetwater, Wyoming, US"
27151,Swift,Minnesota,US,4/10/2020 22:54,45.28290,-95.68264092,1,0,0,0,"Swift, Minnesota, US"
48437,Swisher,Texas,US,4/10/2020 22:54,34.53029,-101.7349174,3,0,0,0,"Swisher, Texas, US"
18155,Switzerland,Indiana,US,4/10/2020 22:54,38.82767,-85.03022429,12,0,0,0,"Switzerland, Indiana, US"
13263,Talbot,Georgia,US,4/10/2020 22:54,32.69643,-84.53351366,9,1,0,0,"Talbot, Georgia, US"
24041,Talbot,Maryland,US,4/10/2020 22:54,38.76618,-76.10882561,13,1,0,0,"Talbot, Maryland, US"
1121,Talladega,Alabama,US,4/10/2020 22:54,33.37823,-86.16886178,32,0,0,0,"Talladega, Alabama, US"
28135,Tallahatchie,Mississippi,US,4/10/2020 22:54,33.95340,-90.1729398,3,0,0,0,"Tallahatchie, Mississippi, US"
1123,Tallapoosa,Alabama,US,4/10/2020 22:54,32.86698,-85.79833053,53,2,0,0,"Tallapoosa, Alabama, US"
19171,Tama,Iowa,US,4/10/2020 22:54,42.07992,-92.53266945,70,2,0,0,"Tama, Iowa, US"
29213,Taney,Missouri,US,4/10/2020 22:54,36.65465,-93.04075153,7,1,0,0,"Taney, Missouri, US"
22105,Tangipahoa,Louisiana,US,4/10/2020 22:54,30.62889,-90.40664996,305,6,0,0,"Tangipahoa, Louisiana, US"
35055,Taos,New Mexico,US,4/10/2020 22:54,36.58006,-105.6310198,15,0,0,0,"Taos, New Mexico, US"
48439,Tarrant,Texas,US,4/10/2020 22:54,32.77144,-97.29101614,705,21,0,0,"Tarrant, Texas, US"
28137,Tate,Mississippi,US,4/10/2020 22:54,34.65134,-89.94485778,22,0,0,0,"Tate, Mississippi, US"
13267,Tattnall,Georgia,US,4/10/2020 22:54,32.04785,-82.05539188,3,0,0,0,"Tattnall, Georgia, US"
12123,Taylor,Florida,US,4/10/2020 22:54,30.04848,-83.60445406,1,0,0,0,"Taylor, Florida, US"
13269,Taylor,Georgia,US,4/10/2020 22:54,32.55793,-84.25077141,6,2,0,0,"Taylor, Georgia, US"
19173,Taylor,Iowa,US,4/10/2020 22:54,40.73711,-94.69778563,1,0,0,0,"Taylor, Iowa, US"
21217,Taylor,Kentucky,US,4/10/2020 22:54,37.36776,-85.3329931,3,0,0,0,"Taylor, Kentucky, US"
48441,Taylor,Texas,US,4/10/2020 22:54,32.30163,-99.89007449,55,1,0,0,"Taylor, Texas, US"
54091,Taylor,West Virginia,US,4/10/2020 22:54,39.33603,-80.0421439,3,0,0,0,"Taylor, West Virginia, US"
17179,Tazewell,Illinois,US,4/10/2020 22:54,40.50716,-89.51404662,17,2,0,0,"Tazewell, Illinois, US"
51185,Tazewell,Virginia,US,4/10/2020 22:54,37.12191,-81.56685568,4,0,0,0,"Tazewell, Virginia, US"
6103,Tehama,California,US,4/10/2020 22:54,40.12571,-122.2370171,1,0,0,0,"Tehama, California, US"
13271,Telfair,Georgia,US,4/10/2020 22:54,31.92830,-82.93491155,9,0,0,0,"Telfair, Georgia, US"
8119,Teller,Colorado,US,4/10/2020 22:54,38.88134,-105.1614893,12,1,0,0,"Teller, Colorado, US"
22109,Terrebonne,Louisiana,US,4/10/2020 22:54,29.37344,-90.82626855,244,13,0,0,"Terrebonne, Louisiana, US"
13273,Terrell,Georgia,US,4/10/2020 22:54,31.77528,-84.44069698,100,10,0,0,"Terrell, Georgia, US"
48445,Terry,Texas,US,4/10/2020 22:54,33.17403,-102.3354521,7,0,0,0,"Terry, Texas, US"
16081,Teton,Idaho,US,4/10/2020 22:54,43.75304,-111.2056773,6,0,0,0,"Teton, Idaho, US"
56039,Teton,Wyoming,US,4/10/2020 22:54,43.93522,-110.5890801,50,0,0,0,"Teton, Wyoming, US"
29215,Texas,Missouri,US,4/10/2020 22:54,37.31729,-91.96564727,0,0,0,0,"Texas, Missouri, US"
40139,Texas,Oklahoma,US,4/10/2020 22:54,36.74778,-101.4889765,3,0,0,0,"Texas, Oklahoma, US"
13275,Thomas,Georgia,US,4/10/2020 22:54,30.86392,-83.91847289,73,3,0,0,"Thomas, Georgia, US"
53067,Thurston,Washington,US,4/10/2020 22:54,46.92919,-122.8290656,81,1,0,0,"Thurston, Washington, US"
13277,Tift,Georgia,US,4/10/2020 22:54,31.45744,-83.5236119,56,1,0,0,"Tift, Georgia, US"
41057,Tillamook,Oregon,US,4/10/2020 22:54,45.46249,-123.712066,4,0,0,0,"Tillamook, Oregon, US"
40141,Tillman,Oklahoma,US,4/10/2020 22:54,34.37288,-98.92426619,1,0,0,0,"Tillman, Oklahoma, US"
36107,Tioga,New York,US,4/10/2020 22:54,42.16853,-76.30835812,18,0,0,0,"Tioga, New York, US"
42117,Tioga,Pennsylvania,US,4/10/2020 22:54,41.77255,-77.25433032,11,0,0,0,"Tioga, Pennsylvania, US"
28139,Tippah,Mississippi,US,4/10/2020 22:54,34.76872,-88.90988194,42,6,0,0,"Tippah, Mississippi, US"
18157,Tippecanoe,Indiana,US,4/10/2020 22:54,40.38873,-86.89413959,42,1,0,0,"Tippecanoe, Indiana, US"
18159,Tipton,Indiana,US,4/10/2020 22:54,40.31123,-86.05234925,9,0,0,0,"Tipton, Indiana, US"
47167,Tipton,Tennessee,US,4/10/2020 22:54,35.50194,-89.73694895,43,0,0,0,"Tipton, Tennessee, US"
28141,Tishomingo,Mississippi,US,4/10/2020 22:54,34.74023,-88.23917219,2,0,0,0,"Tishomingo, Mississippi, US"
48449,Titus,Texas,US,4/10/2020 22:54,33.21340,-94.96797273,6,0,0,0,"Titus, Texas, US"
21219,Todd,Kentucky,US,4/10/2020 22:54,36.83812,-87.17878374,3,0,0,0,"Todd, Kentucky, US"
46121,Todd,South Dakota,US,4/10/2020 22:54,43.19339,-100.7195503,1,0,0,0,"Todd, South Dakota, US"
9013,Tolland,Connecticut,US,4/10/2020 22:54,41.85854,-72.3308481,152,14,0,0,"Tolland, Connecticut, US"
48451,Tom Green,Texas,US,4/10/2020 22:54,31.40464,-100.462443,33,1,0,0,"Tom Green, Texas, US"
36109,Tompkins,New York,US,4/10/2020 22:54,42.44946,-76.47229843,107,0,0,0,"Tompkins, New York, US"
49045,Tooele,Utah,US,4/10/2020 22:54,40.44863,-113.1295715,28,0,0,0,"Tooele, Utah, US"
30101,Toole,Montana,US,4/10/2020 22:54,48.65578,-111.6942414,18,3,0,0,"Toole, Montana, US"
13279,Toombs,Georgia,US,4/10/2020 22:54,32.12060,-82.32957247,11,1,0,0,"Toombs, Georgia, US"
35057,Torrance,New Mexico,US,4/10/2020 22:54,34.64048,-105.8508949,8,0,0,0,"Torrance, New Mexico, US"
13281,Towns,Georgia,US,4/10/2020 22:54,34.91369,-83.7410746,3,0,0,0,"Towns, Georgia, US"
37175,Transylvania,North Carolina,US,4/10/2020 22:54,35.20384,-82.79638423,6,0,0,0,"Transylvania, North Carolina, US"
27155,Traverse,Minnesota,US,4/10/2020 22:54,45.77299,-96.47062949,2,0,0,0,"Traverse, Minnesota, US"
48453,Travis,Texas,US,4/10/2020 22:54,30.33432,-97.7853562,642,7,0,0,"Travis, Texas, US"
55121,Trempealeau,Wisconsin,US,4/10/2020 22:54,44.30360,-91.35893614,1,0,0,0,"Trempealeau, Wisconsin, US"
13283,Treutlen,Georgia,US,4/10/2020 22:54,32.40422,-82.56904553,1,0,0,0,"Treutlen, Georgia, US"
48455,Trinity,Texas,US,4/10/2020 22:54,31.08795,-95.1367187,3,0,0,0,"Trinity, Texas, US"
13285,Troup,Georgia,US,4/10/2020 22:54,33.03349,-85.02812115,56,3,0,0,"Troup, Georgia, US"
47169,Trousdale,Tennessee,US,4/10/2020 22:54,36.39026,-86.16087954,14,1,0,0,"Trousdale, Tennessee, US"
39155,Trumbull,Ohio,US,4/10/2020 22:54,41.31735,-80.76109643,149,8,0,0,"Trumbull, Ohio, US"
54093,Tucker,West Virginia,US,4/10/2020 22:54,39.11241,-79.57053576,3,0,0,0,"Tucker, West Virginia, US"
6107,Tulare,California,US,4/10/2020 22:54,36.22027,-118.8020203,203,11,0,0,"Tulare, California, US"
40143,Tulsa,Oklahoma,US,4/10/2020 22:54,36.11940,-95.94013939,314,16,0,0,"Tulsa, Oklahoma, US"
28143,Tunica,Mississippi,US,4/10/2020 22:54,34.64968,-90.37481167,18,1,0,0,"Tunica, Mississippi, US"
6109,Tuolumne,California,US,4/10/2020 22:54,38.02644,-119.9525093,1,0,0,0,"Tuolumne, California, US"
13287,Turner,Georgia,US,4/10/2020 22:54,31.71613,-83.62069378,28,0,0,0,"Turner, Georgia, US"
46125,Turner,South Dakota,US,4/10/2020 22:54,43.31091,-97.14865776,5,0,0,0,"Turner, South Dakota, US"
1125,Tuscaloosa,Alabama,US,4/10/2020 22:54,33.28726,-87.52556818,91,0,0,0,"Tuscaloosa, Alabama, US"
39157,Tuscarawas,Ohio,US,4/10/2020 22:54,40.44215,-81.47226262,26,0,0,0,"Tuscarawas, Ohio, US"
26157,Tuscola,Michigan,US,4/10/2020 22:54,43.46607,-83.41897025,41,5,0,0,"Tuscola, Michigan, US"
13289,Twiggs,Georgia,US,4/10/2020 22:54,32.67436,-83.43078662,2,0,0,0,"Twiggs, Georgia, US"
16083,Twin Falls,Idaho,US,4/10/2020 22:54,42.35441,-114.6685381,70,1,0,0,"Twin Falls, Idaho, US"
48457,Tyler,Texas,US,4/10/2020 22:54,30.77032,-94.37690895,4,0,0,0,"Tyler, Texas, US"
54095,Tyler,West Virginia,US,4/10/2020 22:54,39.46812,-80.88772676,3,0,0,0,"Tyler, West Virginia, US"
56041,Uinta,Wyoming,US,4/10/2020 22:54,41.28782,-110.5475782,4,0,0,0,"Uinta, Wyoming, US"
49047,Uintah,Utah,US,4/10/2020 22:54,40.12491,-109.5174415,5,0,0,0,"Uintah, Utah, US"
36111,Ulster,New York,US,4/10/2020 22:54,41.89028,-74.26252104,530,8,0,0,"Ulster, New York, US"
41059,Umatilla,Oregon,US,4/10/2020 22:54,45.59073,-118.7353826,11,0,0,0,"Umatilla, Oregon, US"
90002,Unassigned,Alaska,US,4/10/2020 22:54,,,0,2,0,0,"Unassigned, Alaska, US"
90004,Unassigned,Arizona,US,4/10/2020 22:54,,,0,26,0,0,"Unassigned, Arizona, US"
90005,Unassigned,Arkansas,US,4/10/2020 22:54,,,21,0,0,0,"Unassigned, Arkansas, US"
90006,Unassigned,California,US,4/10/2020 22:54,,,4,0,0,0,"Unassigned, California, US"
90008,Unassigned,Colorado,US,4/10/2020 22:54,,,235,34,0,0,"Unassigned, Colorado, US"
90009,Unassigned,Connecticut,US,4/10/2020 22:54,,,407,4,0,0,"Unassigned, Connecticut, US"
90010,Unassigned,Delaware,US,4/10/2020 22:54,,,9,16,0,0,"Unassigned, Delaware, US"
90012,Unassigned,Florida,US,4/10/2020 22:54,,,2,0,0,0,"Unassigned, Florida, US"
90013,Unassigned,Georgia,US,4/10/2020 22:54,,,1246,5,0,0,"Unassigned,Georgia,US"
90015,Unassigned,Hawaii,US,4/10/2020 22:54,,,3,1,0,0,"Unassigned, Hawaii, US"
90016,Unassigned,Idaho,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned, Idaho, US"
90017,Unassigned,Illinois,US,4/10/2020 22:54,,,81,1,0,0,"Unassigned, Illinois, US"
90018,Unassigned,Indiana,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned, Indiana, US"
90019,Unassigned,Iowa,US,4/10/2020 22:54,,,0,3,0,0,"Unassigned, Iowa, US"
90020,Unassigned,Kansas,US,4/10/2020 22:54,,,0,8,0,0,"Unassigned, Kansas, US"
90021,Unassigned,Kentucky,US,4/10/2020 22:54,,,385,21,0,0,"Unassigned, Kentucky, US"
,Unassigned,Louisiana,US,4/10/2020 22:54,,,54,2,0,0,"Unassigned,Louisiana,US"
90023,Unassigned,Maine,US,4/10/2020 22:54,,,3,0,0,0,"Unassigned, Maine, US"
90024,Unassigned,Maryland,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned, Maryland, US"
90025,Unassigned,Massachusetts,US,4/10/2020 22:54,,,129,179,0,0,"Unassigned, Massachusetts, US"
90026,Unassigned,Michigan,US,4/10/2020 22:54,,,84,2,0,0,"Unassigned, Michigan, US"
90027,Unassigned,Minnesota,US,4/10/2020 22:54,,,1,0,0,0,"Unassigned, Minnesota, US"
90028,Unassigned,Mississippi,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned, Mississippi, US"
90029,Unassigned,Missouri,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned, Missouri, US"
90030,Unassigned,Montana,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned, Montana, US"
90031,Unassigned,Nebraska,US,4/10/2020 22:54,,,0,2,0,0,"Unassigned, Nebraska, US"
90032,Unassigned,Nevada,US,4/10/2020 22:54,,,146,4,0,0,"Unassigned, Nevada, US"
90033,Unassigned,New Hampshire,US,4/10/2020 22:54,,,32,18,0,0,"Unassigned, New Hampshire, US"
90034,Unassigned,New Jersey,US,4/10/2020 22:54,,,649,2,0,0,"Unassigned, New Jersey, US"
90035,Unassigned,New Mexico,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned, New Mexico, US"
90036,Unassigned,New York,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned, New York, US"
90038,Unassigned,North Dakota,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned, North Dakota, US"
,Unassigned,Northern Mariana Islands,US,4/10/2020 22:54,,,5,1,0,0,"Unassigned, Northern Mariana Islands, US"
90039,Unassigned,Ohio,US,4/10/2020 22:54,,,0,18,0,0,"Unassigned, Ohio, US"
90040,Unassigned,Oklahoma,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned, Oklahoma, US"
90041,Unassigned,Oregon,US,4/10/2020 22:54,,,0,1,0,0,"Unassigned, Oregon, US"
90042,Unassigned,Pennsylvania,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned, Pennsylvania, US"
90044,Unassigned,Rhode Island,US,4/10/2020 22:54,,,408,40,0,0,"Unassigned, Rhode Island, US"
90046,Unassigned,South Dakota,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned, South Dakota, US"
90047,Unassigned,Tennessee,US,4/10/2020 22:54,,,22,0,0,0,"Unassigned, Tennessee, US"
90049,Unassigned,Utah,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned,Utah,US"
90050,Unassigned,Vermont,US,4/10/2020 22:54,,,59,1,0,0,"Unassigned, Vermont, US"
90051,Unassigned,Virginia,US,4/10/2020 22:54,,,0,83,0,0,"Unassigned, Virginia, US"
90053,Unassigned,Washington,US,4/10/2020 22:54,,,908,0,0,0,"Unassigned, Washington, US"
90054,Unassigned,West Virginia,US,4/10/2020 22:54,,,0,1,0,0,"Unassigned, West Virginia, US"
90055,Unassigned,Wisconsin,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned, Wisconsin, US"
,Unassigned,Wyoming,US,4/10/2020 22:54,,,0,0,0,0,"Unassigned,Wyoming,US"
47171,Unicoi,Tennessee,US,4/10/2020 22:54,36.10891,-82.43709629,1,0,0,0,"Unicoi, Tennessee, US"
5139,Union,Arkansas,US,4/10/2020 22:54,33.16887,-92.59746952,16,0,0,0,"Union, Arkansas, US"
12125,Union,Florida,US,4/10/2020 22:54,30.04413,-82.37497443,2,0,0,0,"Union, Florida, US"
13291,Union,Georgia,US,4/10/2020 22:54,34.82996,-83.98967069,6,1,0,0,"Union, Georgia, US"
18161,Union,Indiana,US,4/10/2020 22:54,39.62551,-84.92497066,5,0,0,0,"Union, Indiana, US"
19175,Union,Iowa,US,4/10/2020 22:54,41.02773,-94.24234847,1,0,0,0,"Union, Iowa, US"
21225,Union,Kentucky,US,4/10/2020 22:54,37.66167,-87.94300009,3,0,0,0,"Union, Kentucky, US"
22111,Union,Louisiana,US,4/10/2020 22:54,32.83121,-92.3749373,41,3,0,0,"Union, Louisiana, US"
28145,Union,Mississippi,US,4/10/2020 22:54,34.49162,-89.00776006,7,0,0,0,"Union, Mississippi, US"
34039,Union,New Jersey,US,4/10/2020 22:54,40.65835,-74.30680092,5575,161,0,0,"Union, New Jersey, US"
37179,Union,North Carolina,US,4/10/2020 22:54,34.98961,-80.52955873,100,1,0,0,"Union, North Carolina, US"
39159,Union,Ohio,US,4/10/2020 22:54,40.30016,-83.37239023,10,0,0,0,"Union, Ohio, US"
41061,Union,Oregon,US,4/10/2020 22:54,45.30915,-118.0068979,4,0,0,0,"Union, Oregon, US"
42119,Union,Pennsylvania,US,4/10/2020 22:54,40.96189,-77.05996014,12,0,0,0,"Union, Pennsylvania, US"
45087,Union,South Carolina,US,4/10/2020 22:54,34.68836,-81.61730349,20,0,0,0,"Union, South Carolina, US"
46127,Union,South Dakota,US,4/10/2020 22:54,42.83112,-96.6557828,3,0,0,0,"Union, South Dakota, US"
47173,Union,Tennessee,US,4/10/2020 22:54,36.28590,-83.83651902,3,0,0,0,"Union, Tennessee, US"
48459,Upshur,Texas,US,4/10/2020 22:54,32.73707,-94.93999853,6,0,0,0,"Upshur, Texas, US"
54097,Upshur,West Virginia,US,4/10/2020 22:54,38.89285,-80.23689136,3,0,0,0,"Upshur, West Virginia, US"
13293,Upson,Georgia,US,4/10/2020 22:54,32.87921,-84.30024826,47,0,0,0,"Upson, Georgia, US"
49049,Utah,Utah,US,4/10/2020 22:54,40.11667,-111.6657662,283,2,0,0,"Utah, Utah, US"
48463,Uvalde,Texas,US,4/10/2020 22:54,29.35740,-99.76229172,7,0,0,0,"Uvalde, Texas, US"
48465,Val Verde,Texas,US,4/10/2020 22:54,29.89149,-101.1525205,8,0,0,0,"Val Verde, Texas, US"
35061,Valencia,New Mexico,US,4/10/2020 22:54,34.71670,-106.8103733,11,0,0,0,"Valencia, New Mexico, US"
16085,Valley,Idaho,US,4/10/2020 22:54,44.76728,-115.5676773,2,0,0,0,"Valley, Idaho, US"
5141,Van Buren,Arkansas,US,4/10/2020 22:54,35.58096,-92.51295036,26,1,0,0,"Van Buren, Arkansas, US"
19177,Van Buren,Iowa,US,4/10/2020 22:54,40.75327,-91.95017958,6,0,0,0,"Van Buren, Iowa, US"
26159,Van Buren,Michigan,US,4/10/2020 22:54,42.25190,-86.01939087,20,1,0,0,"Van Buren, Michigan, US"
47175,Van Buren,Tennessee,US,4/10/2020 22:54,35.69864,-85.45221699,0,0,0,0,"Van Buren, Tennessee, US"
39161,Van Wert,Ohio,US,4/10/2020 22:54,40.85541,-84.591117,2,0,0,0,"Van Wert, Ohio, US"
48467,Van Zandt,Texas,US,4/10/2020 22:54,32.56484,-95.83766469,10,1,0,0,"Van Zandt, Texas, US"
37181,Vance,North Carolina,US,4/10/2020 22:54,36.36881,-78.40670845,19,0,0,0,"Vance, North Carolina, US"
18163,Vanderburgh,Indiana,US,4/10/2020 22:54,38.02659,-87.58763124,53,1,0,0,"Vanderburgh, Indiana, US"
42121,Venango,Pennsylvania,US,4/10/2020 22:54,41.40323,-79.75845449,5,0,0,0,"Venango, Pennsylvania, US"
6111,Ventura,California,US,4/10/2020 22:54,34.44466,-119.0910613,298,10,0,0,"Ventura, California, US"
17183,Vermilion,Illinois,US,4/10/2020 22:54,40.18417,-87.73384359,7,0,0,0,"Vermilion, Illinois, US"
22113,Vermilion,Louisiana,US,4/10/2020 22:54,29.83518,-92.30292538,22,1,0,0,"Vermilion, Louisiana, US"
18165,Vermillion,Indiana,US,4/10/2020 22:54,39.85234,-87.46160542,3,0,0,0,"Vermillion, Indiana, US"
22115,Vernon,Louisiana,US,4/10/2020 22:54,31.10885,-93.18153838,13,0,0,0,"Vernon, Louisiana, US"
29217,Vernon,Missouri,US,4/10/2020 22:54,37.84578,-94.34127305,3,0,0,0,"Vernon, Missouri, US"
48469,Victoria,Texas,US,4/10/2020 22:54,28.79781,-96.96813006,73,0,0,0,"Victoria, Texas, US"
18167,Vigo,Indiana,US,4/10/2020 22:54,39.42945,-87.39169027,40,2,0,0,"Vigo, Indiana, US"
55125,Vilas,Wisconsin,US,4/10/2020 22:54,46.05467,-89.51719204,4,0,0,0,"Vilas, Wisconsin, US"
51810,Virginia Beach,Virginia,US,4/10/2020 22:54,36.73286,-76.04566934,224,1,0,0,"Virginia Beach, Virginia, US"
12127,Volusia,Florida,US,4/10/2020 22:54,29.05859,-81.18263252,187,5,0,0,"Volusia, Florida, US"
17185,Wabash,Illinois,US,4/10/2020 22:54,38.44273,-87.84922065,2,0,0,0,"Wabash, Illinois, US"
18169,Wabash,Indiana,US,4/10/2020 22:54,40.84704,-85.79328272,7,0,0,0,"Wabash, Indiana, US"
27157,Wabasha,Minnesota,US,4/10/2020 22:54,44.28424,-92.23121312,6,0,0,0,"Wabasha, Minnesota, US"
20197,Wabaunsee,Kansas,US,4/10/2020 22:54,38.95472,-96.20350509,7,0,0,0,"Wabaunsee, Kansas, US"
40145,Wagoner,Oklahoma,US,4/10/2020 22:54,35.96024,-95.51911308,65,4,0,0,"Wagoner, Oklahoma, US"
53069,Wahkiakum,Washington,US,4/10/2020 22:54,46.29180,-123.4250831,2,0,0,0,"Wahkiakum, Washington, US"
37183,Wake,North Carolina,US,4/10/2020 22:54,35.78879,-78.65249174,391,0,0,0,"Wake, North Carolina, US"
12129,Wakulla,Florida,US,4/10/2020 22:54,30.16549,-84.39895211,7,0,0,0,"Wakulla, Florida, US"
23027,Waldo,Maine,US,4/10/2020 22:54,44.48583,-69.12061935,19,2,0,0,"Waldo, Maine, US"
1127,Walker,Alabama,US,4/10/2020 22:54,33.80271,-87.30027177,72,0,0,0,"Walker, Alabama, US"
13295,Walker,Georgia,US,4/10/2020 22:54,34.73376,-85.30165174,6,0,0,0,"Walker, Georgia, US"
48471,Walker,Texas,US,4/10/2020 22:54,30.73873,-95.57440968,15,0,0,0,"Walker, Texas, US"
53071,Walla Walla,Washington,US,4/10/2020 22:54,46.23040,-118.4775539,17,0,0,0,"Walla Walla, Washington, US"
48473,Waller,Texas,US,4/10/2020 22:54,30.01058,-95.99011759,13,0,0,0,"Waller, Texas, US"
41063,Wallowa,Oregon,US,4/10/2020 22:54,45.57894,-117.183538,1,0,0,0,"Wallowa, Oregon, US"
38099,Walsh,North Dakota,US,4/10/2020 22:54,48.36877,-97.72574783,3,0,0,0,"Walsh, North Dakota, US"
